   3.8758886e-02   4.4936088e-02   1.4638998e-02   5.0731757e-03   6.1926881e-02   1.3592843e-02   5.3992011e-03   9.4791602e-03   9.8460827e-03   4.1165257e-02   1.2431328e-02   4.3596895e-03   6.2958789e-03   9.3681104e-02   6.9085969e-03   7.4049382e-03   4.2555547e-02   2.2678195e-02   5.8778533e-03   1.7250629e-02   4.3003789e-02   1.9318642e-02   5.8444010e-03   3.6122533e-02   4.1666667e-03   7.5757576e-04   1.1363636e-03   6.5280491e-02   5.4233183e-03   1.1264175e-02   0.0000000e+00   3.8513075e-03   3.2541870e-02   9.4791602e-03   5.4850972e-03   1.0645645e-02   5.3033100e-02   3.9602191e-03   1.5017786e-02   2.6989363e-02   1.2911285e-02   4.2359031e-03   3.3582606e-03   8.4154082e-02   6.0934689e-03   4.7384773e-03   1.6464301e-02   5.0462384e-02
   7.1206628e-02   8.1135088e-03   2.8029960e-02   9.2196558e-03   1.2172417e-01   1.8854453e-02   9.7090990e-03   1.9608334e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2089199e-03   4.3350460e-03   0.0000000e+00   0.0000000e+00   7.8362129e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3387572e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6309435e-03   2.6309435e-03   1.2086679e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2988575e-02   1.4903755e-02   3.8604879e-02   2.2127674e-02   7.1824142e-02   3.2816142e-03   4.6050475e-02   7.8166703e-03   7.8125000e-04   5.5061683e-02   7.2658918e-02   8.9331513e-03   3.1531205e-02   1.3797447e-02   3.3638770e-02   3.2816142e-03
   3.7455218e-02   4.0673314e-03   1.1849567e-02   4.0669725e-02   3.3213640e-02   4.0711460e-03   7.0540382e-03   2.4851726e-02   4.0098081e-02   3.2383814e-02   1.0982983e-02   4.3378946e-03   4.2804761e-02   1.2324256e-02   5.2710195e-03   5.4665821e-03   5.6880322e-02   4.6438998e-03   2.0551692e-03   3.6067448e-02   4.8140114e-02   1.5184443e-03   1.1886290e-03   3.6995225e-02   5.5585998e-02   2.0733801e-02   6.0393811e-04   1.9290247e-03   6.0115769e-02   2.3233909e-02   9.2857307e-04   2.4032595e-03   4.5038357e-02   9.2982519e-03   8.8537721e-03   1.9730148e-02   3.5922780e-02   1.1379258e-02   1.1501826e-02   3.7478176e-02   3.8421783e-02   1.0362343e-02   5.4654608e-03   7.8258293e-03   4.8163477e-02   2.6328763e-02   1.1042158e-02   3.2623119e-03
   3.0656468e-02   3.5532218e-03   1.1834219e-02   9.8530285e-02   1.1038846e-02   5.9660657e-03   8.4777827e-03   4.3050500e-02   5.0529963e-02   3.8865551e-03   1.0937680e-02   1.4382144e-02   3.2871495e-02   1.4609821e-02   4.7401327e-03   1.5599838e-02   3.5565948e-02   1.0526860e-03   0.0000000e+00   1.0397565e-02   4.8385989e-02   2.1923942e-03   1.0460251e-03   8.1257421e-02   4.0029592e-02   4.0368084e-03   3.1119206e-03   7.6738682e-02   3.5269375e-02   2.3584906e-04   0.0000000e+00   1.5597718e-02   3.1204917e-02   1.4800438e-02   4.7521712e-03   1.2818556e-02   4.5841244e-02   4.5082066e-03   1.0506645e-02   9.0219624e-03   4.8549383e-03   3.2741672e-03   3.6262054e-03   9.6014382e-03   3.1061127e-02   4.8959310e-03   6.9419776e-03   8.6707086e-02
   1.0764678e-02   8.1815461e-02   2.2324733e-02   1.2502677e-03   1.7134582e-02   5.1767453e-02   1.9823278e-02   6.8718202e-04   1.0032644e-02   1.0120880e-03   1.9373183e-02   8.4426105e-02   9.8501639e-03   0.0000000e+00   1.0623659e-02   6.0325133e-02   3.5194605e-02   4.3190758e-03   0.0000000e+00   1.2714346e-02   5.1824234e-02   7.2633673e-03   0.0000000e+00   4.9077993e-03   5.3730787e-02   1.1464641e-02   0.0000000e+00   4.1547872e-03   3.5025746e-02   5.3019090e-03   0.0000000e+00   7.5744075e-03   5.9852189e-03   0.0000000e+00   1.9656346e-02   5.4101764e-02   6.4690695e-03   1.0814092e-03   2.3609478e-02   8.0373956e-02   9.0544048e-03   4.7184572e-02   1.2190878e-02   0.0000000e+00   4.5525357e-03   8.0660477e-02   1.9318194e-02   1.0753808e-03
   4.8858634e-02   8.4184904e-03   3.3141473e-02   2.5464226e-03   6.3561343e-02   1.1200928e-02   2.6676312e-02   1.1954251e-02   3.9636674e-02   4.1356355e-03   2.7736701e-02   7.1654023e-02   2.5232311e-02   4.3972760e-03   1.4571499e-02   4.7766532e-02   5.5017831e-02   1.9954306e-03   1.9678943e-02   6.5425841e-03   6.2285370e-02   6.9474591e-03   2.0861381e-02   1.0247402e-03   1.2513215e-02   4.5502422e-02   1.0465980e-02   0.0000000e+00   1.2064828e-02   7.1810941e-02   4.3600867e-02   4.2185881e-03   4.3177486e-02   1.5145796e-02   7.2664394e-03   1.1259010e-02   6.5033301e-02   4.2427395e-03   2.1110118e-02   4.5896403e-03   0.0000000e+00   0.0000000e+00   1.7997232e-03   5.5658217e-03   4.0158555e-03   7.7498307e-04   0.0000000e+00   0.0000000e+00
   1.6978459e-02   6.3552079e-02   2.2889750e-02   2.3053979e-03   2.0129247e-02   4.5946489e-02   1.7736312e-02   1.2680768e-02   2.0683835e-02   4.8779647e-04   1.0432259e-02   6.5798139e-02   1.9182017e-02   0.0000000e+00   6.7886821e-03   3.6975553e-02   2.5916004e-02   1.1072121e-02   5.8510371e-03   3.6795846e-02   3.5791167e-02   2.7163214e-03   2.5667351e-04   3.0641467e-02   3.7018766e-02   2.2590802e-02   6.3672731e-03   3.6661173e-03   3.2720827e-02   3.2170101e-02   5.7555106e-04   3.4802448e-03   2.1606294e-03   9.7972913e-03   2.2177748e-02   1.5520232e-02   3.1046600e-03   4.0828380e-03   2.8507024e-02   7.2858337e-02   1.7546068e-03   1.2632189e-02   3.7596764e-02   3.5417738e-02   6.4562258e-03   3.6840007e-02   3.8690353e-02   2.2206251e-02
   3.7731057e-02   7.4333311e-03   2.8539559e-02   2.1079956e-03   4.5310683e-02   9.3411674e-03   2.5904923e-02   1.9379195e-02   2.7266313e-02   7.7623625e-03   1.8252798e-02   5.7861514e-02   2.9358202e-02   6.0267647e-03   4.6524164e-03   2.7149963e-02   4.0083187e-02   1.1183200e-02   2.5752966e-02   6.2463761e-03   3.7982776e-02   7.0685503e-03   1.4431458e-02   2.3635701e-02   7.2332639e-03   2.2031438e-02   5.0366949e-03   3.4040092e-02   1.7296710e-02   5.5733811e-02   3.8275573e-03   1.0039303e-02   3.1947038e-02   1.0973627e-02   4.4534634e-03   1.3338629e-02   4.9932390e-02   4.2584466e-03   1.4636097e-02   2.2308261e-02   1.2713804e-02   0.0000000e+00   1.9251703e-03   6.7684253e-02   1.6020574e-02   4.0597782e-03   1.4091419e-02   5.5955720e-02
   2.9434771e-02   5.6350857e-02   1.9216924e-02   3.2131413e-02   2.6975214e-02   2.5576679e-02   1.2737371e-02   8.9524693e-03   1.3756388e-03   2.3393369e-03   2.1739340e-02   2.2764452e-02   2.6267712e-02   1.2453316e-02   2.3683425e-02   4.4820060e-02   2.6472172e-03   2.4243971e-03   1.5115024e-02   2.0646733e-02   0.0000000e+00   0.0000000e+00   1.8935951e-02   9.0841140e-02   3.7509474e-03   0.0000000e+00   1.5049747e-02   8.2758800e-02   9.6126509e-03   4.6641791e-04   4.6873118e-03   3.7795956e-02   1.9353425e-02   1.0422967e-02   2.7511722e-02   5.1050753e-02   4.7990268e-03   3.2860726e-03   3.1718084e-02   2.5607998e-02   2.5643270e-02   2.7217331e-02   6.7350959e-03   0.0000000e+00   1.6476397e-02   5.4888118e-02   1.6884058e-02   6.8544079e-03
   9.5171095e-02   1.2370915e-02   6.1382864e-02   6.0069996e-03   0.0000000e+00   3.7926257e-02   5.8676866e-02   2.1387190e-02   1.9511127e-03   4.3748295e-03   5.7511927e-02   9.0791169e-03   7.7055729e-02   2.0320567e-02   5.9033139e-02   3.8356814e-02   1.0923427e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6212592e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.5390627e-02   1.8643902e-02   6.2124252e-03   0.0000000e+00   0.0000000e+00   3.3512064e-04   1.4701560e-02   6.8427254e-03   0.0000000e+00   0.0000000e+00   5.1151967e-03   1.7939269e-02   7.4057311e-02   6.1898510e-03   8.5197320e-03   0.0000000e+00
   4.4493413e-02   3.6706058e-03   1.7517034e-02   5.0681643e-03   7.2467919e-02   1.7325465e-02   5.0970789e-03   1.2483309e-02   6.1460527e-02   5.1313041e-03   1.3126713e-02   4.0247135e-03   4.0075128e-02   1.4416948e-02   8.3391063e-03   1.6262071e-02   4.8369302e-02   0.0000000e+00   0.0000000e+00   5.2660071e-03   7.5776888e-02   0.0000000e+00   0.0000000e+00   3.8983051e-03   6.4882431e-02   6.4085511e-03   0.0000000e+00   2.9550827e-04   4.3132395e-02   3.9041451e-03   9.0252708e-04   2.9550827e-04   2.7652777e-02   0.0000000e+00   2.2157282e-02   4.7341374e-02   2.2102480e-02   1.4577928e-03   2.8858773e-02   7.1267266e-02   1.4903466e-02   4.1495541e-02   1.7592743e-02   8.6851094e-04   2.2563837e-02   6.6918022e-02   2.0374961e-02   3.5410765e-04
   4.3336385e-02   4.3715319e-03   1.9046683e-02   3.4406445e-02   6.3966919e-02   1.0452645e-02   5.4774962e-03   5.4481303e-02   5.3036070e-02   3.4623493e-02   1.2603169e-02   5.8669728e-03   3.0521700e-02   5.7169076e-02   5.0807486e-03   1.4065072e-02   5.4116252e-02   4.6352820e-03   1.9552413e-03   3.5997152e-02   4.8398392e-02   0.0000000e+00   0.0000000e+00   4.5343308e-02   3.5917555e-02   2.8809953e-02   7.6452599e-04   2.0725302e-03   3.9777538e-02   4.3687303e-02   1.0822714e-03   0.0000000e+00   4.1246622e-02   1.5690129e-03   4.2452423e-03   8.2271635e-03   1.1380384e-02   9.7362585e-03   6.1479941e-03   4.5642329e-02   4.8662150e-03   3.1787585e-03   8.3680845e-04   0.0000000e+00   3.1223575e-02   4.0157693e-02   4.7892720e-04   0.0000000e+00
   5.5263811e-02   1.3395543e-02   1.5385205e-02   2.2776553e-02   4.1022696e-02   8.8655696e-03   5.6673938e-03   5.0744389e-02   4.1681694e-02   1.6756677e-02   1.2815900e-02   1.5126249e-02   5.8481926e-02   3.8483346e-02   4.0786805e-03   1.1496930e-02   5.6046868e-02   1.2869238e-02   2.5428769e-03   2.1363981e-02   4.8451145e-02   1.1775570e-02   1.8233539e-03   3.1978045e-02   4.6956189e-02   1.6311710e-02   1.9284310e-03   1.8426672e-02   5.4483876e-02   2.0580199e-02   2.9002320e-04   1.2768494e-02   2.5357750e-02   2.8393009e-03   3.4934817e-03   4.8820403e-03   2.5407541e-02   2.2942881e-02   5.6089163e-03   2.4136616e-02   2.6047718e-02   1.7763563e-03   3.9182140e-03   4.7211272e-03   2.6140705e-02   2.2695182e-02   5.6376892e-03   2.3755247e-02
   7.4220207e-03   5.0536425e-03   2.1255604e-02   6.2284156e-02   1.5759773e-02   8.5027946e-03   4.3291138e-03   9.3251893e-02   1.1802448e-02   5.2759283e-02   1.0953895e-02   4.4967245e-03   9.2652170e-03   7.9896847e-02   7.1856207e-03   9.7724353e-03   1.5525832e-02   3.9046163e-02   2.8962148e-03   4.5702812e-03   3.0541272e-03   1.1752673e-02   5.4191430e-03   4.6144526e-02   1.9784651e-03   1.2190328e-03   5.8174760e-04   5.8530750e-02   1.2746473e-02   1.6990832e-02   2.6205451e-04   6.9209613e-03   6.2251663e-03   6.9058890e-02   6.1606107e-03   1.1904388e-02   1.2982371e-02   5.4895068e-02   1.3596596e-02   1.1675997e-02   9.7046655e-03   7.0265211e-03   4.7528482e-03   7.8106584e-02   4.1350215e-03   4.1470095e-03   1.5525535e-02   5.8471982e-02
   1.4784835e-02   8.6953620e-03   2.2452306e-02   8.5614758e-02   3.1503272e-02   1.1996951e-02   4.5000943e-03   1.0666102e-01   2.6388126e-02   7.4179471e-02   1.4371063e-02   5.0482642e-03   6.0608040e-03   1.0550010e-01   7.7862895e-03   1.2679752e-02   4.3207781e-02   8.6505190e-04   4.4333500e-03   2.5100609e-02   5.5443736e-03   0.0000000e+00   0.0000000e+00   6.7572327e-02   4.4395642e-03   1.2517106e-02   2.5152656e-03   5.3270714e-03   3.6291307e-02   5.6020838e-02   0.0000000e+00   4.3103448e-04   6.7594466e-02   1.6702064e-02   4.5792987e-03   0.0000000e+00   3.3936652e-03   0.0000000e+00   1.4926388e-02   4.4661800e-03   0.0000000e+00   0.0000000e+00   4.6069847e-03   1.6584874e-02   5.2901947e-02   6.1253321e-03   5.6306481e-03   0.0000000e+00
   2.7556160e-02   4.1291589e-02   3.2315085e-02   1.7678661e-03   0.0000000e+00   3.4221251e-02   5.1626409e-02   9.4507019e-03   7.9868147e-03   4.3891356e-02   3.1114675e-02   6.2237657e-03   9.5169479e-03   9.7260922e-02   1.1646210e-02   6.0033923e-03   5.7603687e-04   1.1131070e-01   0.0000000e+00   0.0000000e+00   1.1520737e-03   3.8728667e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5428218e-03   1.8600094e-03   9.0910293e-04   0.0000000e+00   7.4263636e-02   0.0000000e+00   0.0000000e+00   3.8796546e-03   7.4083086e-02   2.4790708e-02   7.6495947e-03   6.6136872e-03   5.1976212e-02   3.5002235e-02   4.6435965e-03   4.5289855e-04   3.3001401e-02   4.7141057e-02   5.6152617e-03   1.9301117e-02   1.4674777e-02   2.7052722e-02   9.0579710e-04
